"LicenceNumber","ApplicationStatusEn","LicenceStatus","LicenceTypeEn","Latitude","Longitude","PremisesName","StreetAddress","City","Province","PostalCode","AddressID"
"CRSA1172764","Authorized to Open","Active","Cannabis Retail Store Authorization","44.4981031631367","-80.2164201952004","BEST BUDS FOREVER","191 HURONTARIO ST SUITE 1","COLLINGWOOD","ON","L9Y2M1","44544738"
"CRSA1172771","Authorized to Open","Active","Cannabis Retail Store Authorization","45.4264152942177","-75.6913325748167","CANNA CABANA","111 RIDEAU ST","OTTAWA","ON","K1N5X1","24117495"
"CRSA1172789","Authorized to Open","Active","Cannabis Retail Store Authorization","45.4291983269662","-75.6927921884701","CANNA CABANA","87 CLARENCE ST","OTTAWA","ON","K1N5P5","132703"
"CRSA1172792","Authorized to Open","Active","Cannabis Retail Store Authorization","45.3104926739298","-75.9117123158617","Tokyo Smoke Kanata Centrum","300 EARL GREY DR UNIT A18","KANATA","ON","K2T1B8","67620707"
"CRSA1172802","Authorized to Open","Active","Cannabis Retail Store Authorization","42.9880490888194","-81.3266322824925","Cannabis Link","1175 HYDE PARK RD UNIT 2B","LONDON","ON","N6H5K6","67964392"
"CRSA1172804","Authorized to Open","Active","Cannabis Retail Store Authorization","43.0049792338808","-81.3033904038983","CANNABIS LINK ","1225 WONDERLAND RD N UNIT 40A","LONDON","ON","N6G2V9","68089185"
"CRSA1172858","Authorized to Open","Active","Cannabis Retail Store Authorization","43.4490135503411","-80.4898537191117","Sativa Bliss Cannabis Boutique","57 QUEEN ST SOUTH","KITCHENER","ON","N2G1V8","66612716"
"CRSA1172862","Authorized to Open","Active","Cannabis Retail Store Authorization","44.5028310832708","-80.2348012089277","Spiritleaf 10 Balsam Street","10 BALSAM ST UNIT 3","COLLINGWOOD","ON","L9Y4H7","52398601"
"CRSA1172894","Authorized to Open","Active","Cannabis Retail Store Authorization","43.1309317071673","-80.7506078390557","Dundas Cannabis","620 DUNDAS ST","WOODSTOCK","ON","N4S1E2","107541"
"CRSA1172896","Authorized to Open","Active","Cannabis Retail Store Authorization","45.416486186635","-75.696971516915","Cannabis Emporium","243 BANK ST","OTTAWA","ON","K2P1X2","30394307"
"CRSA1172935","Authorized to Open","Active","Cannabis Retail Store Authorization","44.1045304565756","-77.5617070495412","Island Smoke","220 DUNDAS ST E","TRENTON","ON","K8V1L9","64567021"
"CRSA1172936","Authorized to Open","Active","Cannabis Retail Store Authorization","48.3647598018351","-89.2894806086044","Toke House","1500 JAMES ST S SUITE 3","THUNDER BAY","ON","P7E6N7","43993049"
"CRSA1172943","Authorized to Open","Active","Cannabis Retail Store Authorization","43.0737779007501","-79.9512639821601","Lolly","14 CAITHNESS ST E","CALEDONIA","ON","N3W1L4","44527081"
"CRSA1173073","Authorized to Open","Active","Cannabis Retail Store Authorization","43.2570309369843","-79.8765464068901","Giggles Cannabis","163 MAIN ST W","HAMILTON","ON","L8P1J1","59092"
"CRSA1173075","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6187633641869","-79.5102428426624","Tokyo Smoke","164 EVANS AVE UNIT 1","ETOBICOKE","ON","M8Z1J4","64595202"
"CRSA1173089","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6682527765596","-79.3689985691039","Little House Cannabis","307 WELLESLEY ST E","TORONTO","ON","M4X1H2","209746"
"CRSA1173241","Authorized to Open","Active","Cannabis Retail Store Authorization","44.377809262046","-79.7161629732527","The Underground Ontario","408 DUNLOP ST W UNIT 2","BARRIE","ON","L4N1C2","44534225"
"CRSA1173264","Authorized to Open","Active","Cannabis Retail Store Authorization","43.2721242295286","-79.8622891409777","James Street Cannabis Co.","574 JAMES ST N UNIT 7","HAMILTON","ON","L8L1J7","64633398"
"CRSA1173275","Authorized to Open","Active","Cannabis Retail Store Authorization","49.7842495226497","-92.8401691378037","Ideal Buds","27 KING ST","DRYDEN","ON","P8N1B4","53856628"
"CRSA1173571","Authorized to Open","Active","Cannabis Retail Store Authorization","43.8993818820188","-78.855737574788","Old West Cannabis Company","215 KING ST E","OSHAWA","ON","L1H1C5","15793223"
"CRSA1173723","Authorized to Open","Active","Cannabis Retail Store Authorization","42.9881028265335","-81.2507595076461","THE CANNABIST SHOP - RICHMOND","533 RICHMOND ST","LONDON","ON","N6A3E9","41909026"
"CRSA1173741","Authorized to Open","Active","Cannabis Retail Store Authorization","43.5475666738705","-80.2507484725602","THE GREEN ROOM CANNABIS - WYNDHAM N","164 WYNDHAM ST N","GUELPH","ON","N1H4E8","92902"
"CRSA1173750","Authorized to Open","Active","Cannabis Retail Store Authorization","49.4173061760784","-82.4251201338374","OFF THE STEM","24B CIRCLE ST","KAPUSKASING","ON","P5N1T5","68362733"
"CRSA1173756","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6583903","-79.4435121","TOKE CANNABIS","1332 BLOOR ST W","TORONTO","ON","M6H1P2","31220465"
"CRSA1173843","Authorized to Open","Active","Cannabis Retail Store Authorization","44.0887068752352","-79.1344607636478","The 4SSSt","2B WELWOOD DRIVE ","UXBRIDGE","ON","L9P 1Z7 ","69288089"
"CRSA1174193","Authorized to Open","Active","Cannabis Retail Store Authorization","43.1676566183853","-79.2350814754457","TOKE CANNABIS","243 WELLAND AVE","ST CATHARINES","ON","L2R2P6","64815750"
"CRSA1174301","Authorized to Open","Active","Cannabis Retail Store Authorization","44.6499357761966","-79.3497389684825","Rama Cannabis","5988 RAMA RD","RAMA","ON","L3V6H6","67764348"
"CRSA1174310","Authorized to Open","Active","Cannabis Retail Store Authorization","43.4644965154077","-80.5221534890071","CANNA CABANA","32 KING ST S","WATERLOO","ON","N2J1N8","44061491"
"CRSA1174801","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6659761507298","-79.3181975388654","WONDERLAND CANNABIS","1578 QUEEN ST E","TORONTO","ON","M4L1G1","64933947"
"CRSA1175044","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6793701834784","-79.3427939521322","Canvas Cannabis","730 DANFORTH AVE SUITE 1","TORONTO","ON","M4J1L5","44289279"
"CRSA1175406","Authorized to Open","Active","Cannabis Retail Store Authorization","43.2578470119452","-79.855104222171","DA CANNA","281 CANNON ST E","HAMILTON","ON","L8L2B4","106437"
"CRSA1175562","Authorized to Open","Active","Cannabis Retail Store Authorization","43.1633121124127","-79.2590335259393","CANNABIS & MORE","230 ONTARIO ST","ST CATHARINES","ON","L2R5L1","24159851"
"CRSA1175790","Authorized to Open","Active","Cannabis Retail Store Authorization","46.37926414906","-79.574166340555","Cheerful Charlies Cannabis Co.","14 OSPREY MIIKAN RD","NORTH BAY","ON","P1B8G5","186033080"
"CRSA1175880","Authorized to Open","Active","Cannabis Retail Store Authorization","44.2341294291071","-76.4946705009809","710 Kingston ","471 PRINCESS ST","KINGSTON","ON","K7L1C3","204032"
"CRSA1175952","Authorized to Open","Active","Cannabis Retail Store Authorization","44.3513775523399","-78.3002393405849","KAWARTHA LEAFS","1535 WATER ST UNIT 2","PETERBOROUGH","ON","K9H0C6","52596186"
"CRSA1176146","Authorized to Open","Active","Cannabis Retail Store Authorization","43.0264690975483","-80.3675943954428","HIGH-WAY GRASS BAR","230 OAKLAND RD RR 1","SCOTLAND","ON","N0E1R0","65231193"
"CRSA1176503","Authorized to Open","Active","Cannabis Retail Store Authorization","43.9182623716314","-78.5878058802584","Central Plains Cannabis","34 BEAVER ST N","NEWCASTLE","ON","L1B1H6","22692803"
"CRSA1176825","Authorized to Open","Active","Cannabis Retail Store Authorization","44.5019819473201","-80.2254790207287","TREETZ","280 FIRST ST","COLLINGWOOD","ON","L9Y1B1","44366464"
"CRSA1176840","Authorized to Open","Active","Cannabis Retail Store Authorization","43.8233015903399","-79.2476839529689","Pufftastic Cannabis Company","2830 MARKHAM RD","SCARBOROUGH","ON","M1X1E6","67202073"
"CRSA1177487","Authorized to Open","Active","Cannabis Retail Store Authorization","44.3002753760748","-78.3197092331639","GROWERS RETAIL","225 GEORGE ST N","PETERBOROUGH","ON","K9J3G7","44322750"
"CRSA1177498","Authorized to Open","Active","Cannabis Retail Store Authorization","44.3309629858617","-76.1604580355472","CANNABIS BAZAAR","210 KING ST E UNIT B","GANANOQUE","ON","K7G1G5","67312358"
"CRSA1177702","Authorized to Open","Active","Cannabis Retail Store Authorization","44.0124638704193","-79.447111714842","MALIBU ROAD","150 HOLLIDGE BLVD UNIT 5","AURORA","ON","L4G8A3","14574435"
"CRSA1177733","Authorized to Open","Active","Cannabis Retail Store Authorization","42.1017326616655","-83.1088829057936","The Amherstburg Cannabis Company","268 SANDWICH ST S","AMHERSTBURG","ON","N9V2A6","65655351"
"CRSA1177781","Authorized to Open","Active","Cannabis Retail Store Authorization","42.9746914826877","-79.2403914446304","Inspired Cannabis Co","825 ONTARIO RD UNIT 125","WELLAND","ON","L3B5V6","65667233"
"CRSA1177786","Authorized to Open","Active","Cannabis Retail Store Authorization","44.3889514330609","-79.7044718603888","Budtimez","165 WELLINGTON ST W SUITE 2A","BARRIE","ON","L4N1L7","65668855"
"CRSA1177855","Authorized to Open","Active","Cannabis Retail Store Authorization","42.3166470230537","-83.0429652932367","GRASS ROOTS","398 UNIVERSITY AVE W","WINDSOR","ON","N9A5P6","65708601"
"CRSA1177902","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7347040946104","-79.257435779618","CANNAVERSE","2555 EGLINTON AVE E UNIT 8","SCARBOROUGH","ON","M1K5J1","67960005"
"CRSA1177930","Authorized to Open","Active","Cannabis Retail Store Authorization","43.1251446761761","-79.8026974889492","SESSIONS CANNABIS - BINBROOK","2537 RR 56 UNIT B12","BINBROOK","ON","L0R1C0","65747736"
"CRSA1178063","Authorized to Open","Active","Cannabis Retail Store Authorization","44.6046825881975","-79.3729458452452","THE DEN CANNABIS STORE","660 ATHERLEY RD SUITE 5","ORILLIA","ON","L3V1P2","44233501"
"CRSA1178195","Authorized to Open","Active","Cannabis Retail Store Authorization","44.3030904676841","-78.3280613083559","SPARQ RETAIL","340 CHARLOTTE ST","PETERBOROUGH","ON","K9J2V9","44055975"
"CRSA1178292","Authorized to Open","Active","Cannabis Retail Store Authorization","45.3098555187546","-75.9221499446304","BLUEBIRD CANNABIS CO.","499 TERRY FOX DR UNIT 60","KANATA","ON","K2T1H7","53207251"
"CRSA1178444","Authorized to Open","Active","Cannabis Retail Store Authorization","44.1546662600841","-79.8661032844941","Green Grove","70 VICTORIA ST E SUITE 3","ALLISTON","ON","L9R1R2","67186836"
"CRSA1178467","Authorized to Open","Active","Cannabis Retail Store Authorization","43.4670500100902","-80.5224900043209","Uptown Herb","56 KING ST N. UNIT 3","WATERLOO","ON","N2J2X1","75392541"
"CRSA1178469","Authorized to Open","Active","Cannabis Retail Store Authorization","43.2549798995326","-79.8858965989669","CABBAGE BROTHERS","192 LOCKE ST S","HAMILTON","ON","L8P4B4","142496"
"CRSA1178470","Authorized to Open","Active","Cannabis Retail Store Authorization","43.1577821544131","-80.2609283496333","Brant Cannabis Co","168 CHARING CROSS ST","BRANTFORD","ON","N3R2J4","65983374"
"CRSA1178507","Authorized to Open","Active","Cannabis Retail Store Authorization","43.758917392119","-79.569991901317","Club Canapa Cannabis ","2 SATTERLY RD UNIT 2A","NORTH YORK","ON","M9L1E8","80131478"
"CRSA1178796","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7038156311386","-79.397778655029","Fogtown Flower","2152 YONGE ST","TORONTO","ON","M4S2A8","66211522"
"CRSA1178805","Authorized to Open","Active","Cannabis Retail Store Authorization","45.3279799946249","-79.2139800354904","PUFFIN’S CANNABIS","96 MAIN ST E UNIT E","HUNTSVILLE","ON","P1H1H4","76549995"
"CRSA1178849","Authorized to Open","Active","Cannabis Retail Store Authorization","43.5437820632755","-80.2442176101623","Canja ","83 SURREY ST E","GUELPH","ON","N1H3P7","44191247"
"CRSA1178873","Authorized to Open","Active","Cannabis Retail Store Authorization","43.8947668742285","-78.8758435964281","YBH Green","333 KING ST W UNIT 3","OSHAWA","ON","L1J2J8","43995164"
"CRSA1178907","Authorized to Open","Active","Cannabis Retail Store Authorization","42.2931984604707","-82.7093880524554","FRESH CANNABIS","571 NOTRE DAME STREET  SUITE A","BELLE RIVER","ON","N0R1A0","66276203"
"CRSA1178912","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6771652672975","-79.3540769819666","GREEN MERCHANT A CANNABIS BOUTIQUE","294 DANFORTH AVE","TORONTO","ON","M4K1N6","66279337"
"CRSA1178929","Authorized to Open","Active","Cannabis Retail Store Authorization","43.666532402995","-79.3852610069536","GREEN MERCHANT A CANNABIS BOUTIQUE","640 YONGE ST","TORONTO","ON","M4Y1Z8","66291419"
"CRSA1178939","Authorized to Open","Active","Cannabis Retail Store Authorization","43.3865711145771","-80.411248715823","Sessions Cannabis - Homer Watson","2480 HOMER WATSON BLVD","KITCHENER","ON","N2P2R5","24164932"
"CRSA1179045","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6661941834784","-79.4491650359512","HIGH Q SOLUTIONS","1444 DUPONT ST BUILDING C UNIT 20","TORONTO","ON","M6P4H3","67954498"
"CRSA1179076","Authorized to Open","Active","Cannabis Retail Store Authorization","44.2835228486932","-78.3389130993423","Sparq Retail","861 LANSDOWNE ST W UNIT 4","PETERBOROUGH","ON","K9J1Z5","66387448"
"CRSA1179077","Authorized to Open","Active","Cannabis Retail Store Authorization","45.3418859975971","-75.7861870934215","CANNA NORTH CANNABIS STORE","2547A BASELINE RD","OTTAWA","ON","K2H7B3","70842166"
"CRSA1179152","Authorized to Open","Active","Cannabis Retail Store Authorization","46.5375515289778","-84.3609590208669","Sessions Cannabis - Sault Ste Marie","216 SECOND LINE W","SAULT STE. MARIE","ON","P6C2J3","24154946"
"CRSA1179204","Authorized to Open","Active","Cannabis Retail Store Authorization","43.0886685411167","-79.1420172855907","TOKE CANNABIS","8568 LUNDY'S LANE","NIAGARA FALLS","ON","L2H1H4","66569404"
"CRSA1179213","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6429301795833","-79.4252280431646","MANI'S TOKE","1164 QUEEN ST W","TORONTO","ON","M6J1J5","247498"
"CRSA1179227","Authorized to Open","Active","Cannabis Retail Store Authorization","43.8675368134518","-79.0393511871339","The 6ix Cannabis","475 WESTNEY RD N UNIT 13","AJAX","ON","L1T3H4","66578520"
"CRSA1179284","Authorized to Open","Active","Cannabis Retail Store Authorization","48.3850400002603","-89.2417500304253","Cannabis Plus Store","128 SIMPSON ST","THUNDER BAY","ON","P7C3H1","77193082"
"CRSA1179433","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7854399968802","-79.2545799628154","ONE PLANT SCARBOROUGH","43 MILNER AVE UNIT C-1D ","SCARBOROUGH ","ON","M1S3P6","77768845"
"CRSA1179464","Authorized to Open","Active","Cannabis Retail Store Authorization","45.414531100991","-75.69557947487","OLYMPIA CANNABIS BARRYMORE'S OC BARRYMORES","325 BANK ST ","OTTAWA ","ON","K2P1X9","145322396"
"CRSA1179646","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6832243303131","-79.7327909040629","THC Centre Cannabis Inc. ","144 KENNEDY RD S UNIT 4","BRAMPTON","ON","L6W3G4","68203768"
"CRSA1179696","Authorized to Open","Active","Cannabis Retail Store Authorization","42.9773254584631","-82.3666084982871","SESSIONS CANNABIS SARNIA","600 MURPHY RD SUITE 105A","SARNIA","ON","N7S5T7","66980827"
"CRSA1179808","Authorized to Open","Active","Cannabis Retail Store Authorization","42.1728921563676","-82.819859477845","Tony’s Joint ","20 TALBOT ST S UNIT 5","ESSEX","ON","N8M1A7","67335539"
"CRSA1179887","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7106957901783","-79.2912470513302","STOK'D CANNABIS","631 PHARMACY AVE","SCARBOROUGH","ON","M1L3H3","67065644"
"CRSA1179919","Authorized to Open","Active","Cannabis Retail Store Authorization","46.5220404812454","-80.9541315","Grassroots Co","1113 LASALLE BLVD UNIT 2","SUDBURY","ON"," P3A1Y3","68531201"
"CRSA1180027","Authorized to Open","Active","Cannabis Retail Store Authorization","42.8685119475446","-79.0588405028855","VILLAGE CANNABIS CO.","264 RIDGEWAY ROAD, UNIT 2","CRYSTAL BEACH","ON","L0S 1B0","67128297"
"CRSA1185176","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6137032600841","-79.489655449218","Lakeview Cannabis","4 MIMICO AVE","ETOBICOKE","ON","M8V1R1","67162014"
"CRSA1185235","Authorized to Open","Active","Cannabis Retail Store Authorization","43.3949498057302","-80.3565649602978","Canna Havana ","827 KING ST E UNIT A","CAMBRIDGE","ON","N3H3P1","67181613"
"CRSA1185269","Authorized to Open","Active","Cannabis Retail Store Authorization","46.3864474724016","-82.6474203370476","Sessions Cannabis Elliot Lake","26 PRINCE EDWARD WALK","ELLIOT LAKE","ON","P5A1Z7","24174007"
"CRSA1185276","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6390897071673","-79.4441244924982","AROMA CANNABIS EMPORIUM","1605 QUEEN ST W UNIT 1","TORONTO","ON","M6R1A9","67203752"
"CRSA1185319","Authorized to Open","Active","Cannabis Retail Store Authorization","42.276008536211","-82.9775166889028","The Higher Cannabis Company","3407 WALKER RD","WINDSOR","ON","N8W3S2","67224553"
"CRSA1185346","Authorized to Open","Active","Cannabis Retail Store Authorization","43.2655706","-79.9446277","CABBAGE BROTHERS","57 COOTES DR","HAMILTON","ON","L9H1B5","35047824"
"CRSA1185357","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6553899914284","-79.4193300415852","FOREVER BUDS","722 COLLEGE ST UNIT 1","TORONTO","ON","M6G 1C2","76626515"
"CRSA1185374","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6955478126059","-79.4513277383077","THE POT SPOT","1860B EGLINTON AVE W","YORK","ON","M6E2J4","68422848"
"CRSA1185461","Authorized to Open","Active","Cannabis Retail Store Authorization","45.4180305967166","-75.6905656361589","Pakalolo","258 ELGIN ST","OTTAWA","ON","K2P1L9","67269298"
"CRSA1185461","Authorized to Open","Active","Cannabis Retail Store Authorization","45.4180305967166","-75.6905656361589","Pakalolo","258 ELGIN ST","OTTAWA","ON","K2P1L9","67269298"
"CRSA1185511","Authorized to Open","Active","Cannabis Retail Store Authorization","43.2014289586244","-79.8945561766691","Sweet Releafs Inc.","1660 UPPER JAMES ST UNIT 4","HAMILTON","ON","L9B1K5","44798914"
"CRSA1185517","Authorized to Open","Active","Cannabis Retail Store Authorization","45.4388337873298","-75.6539705866368","The Grove","381A MONTREAL RD","VANIER","ON","K1L6A8","67294056"
